Student_ID,Student_Name,Age,Gender,Department,Attendance_Rate,CA_Score,MidSem_Score,Prev_CGPA,Study_Hours_Week
STU/N/2021/04870,Patrick Ogunmola,26,Male,Nursing,77.8,20.3,14.9,3.96,22.4
STU/ME/2019/04871,Folake Olayode,20,Female,Mechanical Engineering,19.8,3.7,4.1,1.15,7.2
STU/N/2021/04872,Richard Fatoye,18,Male,Nursing,92.8,30,20,4.92,34.6
STU/CE/2020/04873,Andrew Olaleye,24,Male,Civil Engineering,46.5,25.9,11.3,2.72,13.4
STU/N/2019/04874,Hannah Ugwuanyi,26,Female,Nursing,60.8,2.3,10.7,1.65,10.8
STU/L/2020/04875,Titi Ugwu,24,Female,Law,71.1,25,8.9,2.94,10.7
STU/EE/2022/04876,Oluwakemi Amadi,28,Female,Electrical Engineering,78.6,15.1,16.8,3.31,23.1
STU/A/2019/04877,Shehu Ugwuanyi,22,Male,Architecture,76.3,25.2,19,4.01,22.6
STU/CS/2020/04878,Luke Idris,20,Male,Computer Science,62.4,13.7,7.9,1.86,16.1
STU/M/2023/04879,Amaka Olayemi,23,Female,Mathematics,64.4,19.1,15.4,3.18,22.2
STU/M/2024/04880,Oluwabunmi Eze,17,Female,Mathematics,53.9,17,12.9,2.71,10.3
STU/M/2019/04881,Hadiza Agu,18,Female,Mathematics,68.1,23.5,9.2,3.15,16.4
STU/L/2020/04882,Jide Bewaji,17,Male,Law,82.1,23,14.6,3.26,13.9
STU/L/2020/04883,Agnes Akindele,19,Female,Law,49.9,14.8,10.9,2.43,15.2
STU/CE/2022/04884,Sadiq Akinwale,25,Male,Civil Engineering,59.7,15.4,6.6,2.63,11.9
STU/MC/2023/04885,Richard Jibrin,18,Male,Mass Communication,65.9,12.2,6.7,1.72,3.1
STU/EE/2020/04886,Toyin Oladoja,23,Female,Electrical Engineering,80,28.4,18,4.32,23.8
STU/CE/2024/04887,Ayo Mohammed,27,Male,Chemical Engineering,51.6,6,5.9,1.08,7.3
STU/BA/2022/04888,Susan Oladele,19,Female,Business Administration,57,4.8,4.9,1.42,11.4
STU/CE/2024/04889,Leah Olanipekun,17,Female,Civil Engineering,60.2,10.2,15.2,3.13,19.4
STU/A/2021/04890,Innocent Olamosu,30,Male,Architecture,74,22.1,17.4,2.64,22.2
STU/S/2021/04891,Kemi Nze,16,Female,Statistics,71.1,24.5,13.4,4.09,25.4
STU/B/2024/04892,Adebayo Olayinka,29,Male,Biochemistry,65,15.3,5.9,2.38,13.7
STU/P/2023/04893,Abimbola Akintunde,17,Female,Physics,46.1,18.9,10.9,2.8,15.2
STU/ME/2022/04894,Esther Akinwumi,26,Female,Mechanical Engineering,74.1,19.8,14.1,2.76,21.3
STU/CS/2023/04895,Sadiq Okafor,17,Male,Computer Science,73.6,15.8,10.5,3.54,22.5
STU/ME/2019/04896,Josephine Oladele,18,Female,Mechanical Engineering,30,21.1,7.5,2.09,8.2
STU/P/2020/04897,Tola Nnaji,18,Female,Pharmacy,46.2,16.3,6.7,1.74,9
STU/M/2022/04898,Stephen Olapade,27,Male,Microbiology,73.1,25.9,16.9,4.54,31.8
STU/M/2020/04899,Amaka Olaleye,28,Female,Medicine,100,30,17.8,4.48,26.9
STU/P/2020/04900,Idris Ogbu,19,Male,Pharmacy,90.2,30,15.3,3.76,11
STU/S/2021/04901,Luke Anyanwu,21,Male,Statistics,39.7,11.7,7.7,2.36,15.7
STU/BA/2019/04902,Raliya Dawodu,22,Female,Business Administration,55.2,12.7,6.4,1.74,14.5
STU/E/2020/04903,Sadiya Oladiran,17,Female,Economics,71.3,30,19.7,4.51,28.1
STU/A/2019/04904,Jide Olanubi,30,Male,Accounting,49.6,15.4,11.7,1.8,15.9
STU/E/2020/04905,Nike Olayanwo,18,Female,Economics,100,25.8,14.2,3.99,23.9
STU/BA/2020/04906,Sarah Shehu,16,Female,Business Administration,39,8.8,6,1.97,13
STU/M/2022/04907,Faith Alayemi,29,Female,Medicine,41.9,7.6,7.7,1,3.5
STU/ME/2023/04908,Peter Chukwu,26,Male,Mechanical Engineering,49.8,15.1,12.1,3.16,15.9
STU/P/2019/04909,Samuel Sani,16,Male,Pharmacy,62.3,17.7,7.3,2.22,17.9
STU/E/2020/04910,Tobi Fayemi,21,Male,Economics,100,30,17.5,4.95,26.8
STU/ME/2020/04911,Aliyu Amadi,25,Male,Mechanical Engineering,39.4,7.6,5.5,1.6,5
STU/CS/2019/04912,Chinwe Alayo,24,Female,Computer Science,57.5,20.7,14,2.82,3.3
STU/M/2024/04913,Uchenna Odum,18,Male,Microbiology,88.8,23.3,13.3,3.2,22.4
STU/B/2020/04914,Ruth Eze,26,Female,Biochemistry,74,25.5,19.8,4.46,21.5
STU/M/2024/04915,Joseph Bashorun,30,Male,Microbiology,100,30,20,4.89,40.6
STU/M/2021/04916,Adaeze Akinola,16,Female,Medicine,44.7,24.1,12.3,2.52,18.5
STU/N/2024/04917,Regina Idris,21,Female,Nursing,79.1,15.4,20,3.21,23.1
STU/P/2019/04918,Susan Dawodu,26,Female,Physics,42,11,7.3,1.42,3.7
STU/AS/2022/04919,Matthew Maikudi,25,Male,Agricultural Science,85.5,27.8,20,4.58,26.1
STU/P/2019/04920,Kemi Muhammed,29,Female,Physics,73.8,20.8,15.7,4.5,27.1
STU/CS/2019/04921,Ayo Adeyemi,20,Male,Computer Science,94.9,29.4,14.5,4.3,34.8
STU/N/2021/04922,Ayo Ogundele,21,Male,Nursing,100,24.8,20,4.76,33.4
STU/CE/2020/04923,Lydia Alade,19,Female,Chemical Engineering,41.1,13.4,9.2,1.52,1.4
STU/CS/2022/04924,Gambo Olanike,18,Male,Computer Science,69,10.4,5.1,2.32,13.3
STU/B/2019/04925,Goodluck Fatoki,29,Male,Biochemistry,67.3,13.1,14.8,3.6,27.1
STU/L/2020/04926,Lawal Oladele,23,Male,Law,56.3,13.7,14.4,2.68,7.6
STU/MC/2020/04927,Aina Olaleye,20,Female,Mass Communication,58.7,13.2,13.6,1.88,14.3
STU/CS/2024/04928,Ruth Olaolu,22,Female,Computer Science,32.2,11.3,7.1,1.09,4.7
STU/L/2021/04929,Ruth Oladipo,28,Female,Law,86.8,30,17.2,4.59,22.5
STU/A/2024/04930,Chinonso Fayemi,28,Male,Accounting,87.7,30,20,4.47,27.7
STU/CE/2024/04931,Ibrahim Adeyemi,18,Male,Chemical Engineering,76.2,20.6,13.9,3.42,15.8
STU/N/2024/04932,Comfort Olanubi,22,Female,Nursing,63.4,21,9.3,2.87,13.6
STU/ME/2020/04933,Chinwe Opara,19,Female,Mechanical Engineering,100,27.9,13.9,4.51,22.1
STU/S/2020/04934,Emeka Olanrewaju,30,Male,Statistics,98.6,27,11.4,4.31,23.2
STU/AS/2021/04935,Danladi Biobaku,19,Male,Agricultural Science,54.5,19.1,13.7,3.73,22.3
STU/ME/2021/04936,Lanre Issa,24,Male,Mechanical Engineering,100,30,20,4.95,30.9
STU/CS/2024/04937,Ayo Alayo,21,Male,Computer Science,44.3,16.3,12.1,1.91,8.9
STU/BA/2020/04938,Adebayo Akindele,26,Male,Business Administration,56.9,9.7,10.5,1.98,14.9
STU/N/2021/04939,Nnenna Sani,28,Female,Nursing,68.6,16.2,11.1,2.57,16.6
STU/S/2021/04940,Amaka Olatunji,27,Female,Statistics,93.4,24.3,13.6,4.12,17.9
STU/A/2023/04941,Leah Balogun,26,Female,Accounting,75.3,13.2,9.4,1.89,7.8
STU/N/2019/04942,Yemi Ogunmola,21,Male,Nursing,78,16.4,16,3.27,17.9
STU/EE/2019/04943,Sade Odunbaku,27,Female,Electrical Engineering,83.8,17.7,13.6,3.67,21.4
STU/A/2022/04944,Henry Agu,24,Male,Accounting,73.3,7.4,9.5,1.28,1.4
STU/M/2021/04945,Miriam Musa,21,Female,Medicine,53.2,20.6,6.5,2.65,18.1
STU/BA/2020/04946,Abiodun Afolabi,30,Female,Business Administration,67.2,21.6,15.1,3.38,15.8
STU/EE/2022/04947,Adaeze Mbah,22,Female,Electrical Engineering,79.6,26.8,15.9,3.83,22.3
STU/EE/2021/04948,Lydia Olanrewaju,16,Female,Electrical Engineering,66.4,29.7,13.5,3.9,27.3
STU/A/2021/04949,Toyin Olagunju,25,Female,Architecture,100,20.4,20,4.23,27.6
STU/B/2020/04950,Catherine Nuhu,17,Female,Biochemistry,66.3,29,20,3.8,23.8
STU/CE/2022/04951,Chibueze Alayo,23,Male,Civil Engineering,81.7,18.1,18,3.85,16
STU/BA/2021/04952,Funmi Ogundele,22,Female,Business Administration,76.7,18.3,13.6,3.83,19.3
STU/CE/2022/04953,Uloma Adesanya,30,Female,Civil Engineering,100,28.3,20,4.26,21.1
STU/L/2019/04954,Akunna Dauda,29,Female,Law,85.1,20.2,11.8,2.82,9
STU/M/2024/04955,Emeka Idris,26,Male,Medicine,86.2,27.5,13.3,3.93,23.8
STU/A/2023/04956,Susan Nnaji,30,Female,Architecture,71,13.2,9.2,2.29,14.3
STU/S/2024/04957,Donald Amadi,26,Male,Statistics,84.2,30,17.3,4.28,27.6
STU/S/2019/04958,Ronke Chukwu,20,Female,Statistics,59.9,16.2,7.9,1.87,21.1
STU/M/2021/04959,Dele Lawal,20,Male,Mathematics,99.5,25.7,15.7,3.77,15.3
STU/N/2023/04960,Chibueze Biobaku,29,Male,Nursing,67.1,28.6,17,4.45,27.2
STU/CE/2024/04961,Tola Ogundele,19,Female,Chemical Engineering,50.5,13.6,12,2.58,13.6
STU/ME/2022/04962,Rotimi Idris,26,Male,Mechanical Engineering,38.5,13.9,8.5,1.42,5.3
STU/EE/2023/04963,Monday Ogunsanya,25,Male,Electrical Engineering,79.7,23.5,14.7,3.69,22.3
STU/CE/2020/04964,Bimpe Nuhu,23,Female,Civil Engineering,92.1,30,15.4,4.94,25.5
STU/B/2022/04965,Agnes Ogunsola,26,Female,Biochemistry,52,11.5,10.8,2.54,18.9
STU/M/2024/04966,Sade Akindele,25,Female,Microbiology,49.5,10.7,7.6,1.68,22.1
STU/M/2022/04967,Safiya Olatunji,19,Female,Microbiology,100,30,20,4.89,30.8
STU/A/2020/04968,Ikenna Ogundele,27,Male,Architecture,68.9,24.1,13.1,3.62,15.4
STU/P/2019/04969,Patrick Olanrewaju,17,Male,Pharmacy,97.9,29.6,17.4,4.89,26
STU/E/2021/04970,Obiageli Nuhu,23,Female,Economics,70.6,17,10.7,2.7,20.4
STU/M/2023/04971,Ebere Alawode,21,Female,Mathematics,93.9,30,15.4,4.95,29.5
STU/S/2022/04972,John Ogundipe,28,Male,Statistics,87.6,20.3,17.7,3.64,17.9
STU/M/2022/04973,Rotimi Akinwumi,29,Male,Microbiology,79.4,24.4,19.5,4.04,25.6
STU/B/2019/04974,Obinna Ogundipe,24,Male,Biochemistry,74,9.7,13.2,2.72,14.2
STU/EE/2022/04975,John Nze,16,Male,Electrical Engineering,92.4,25.3,13.1,3.48,20.1
STU/P/2020/04976,Chinonso Olanike,30,Male,Pharmacy,80.8,30,17.3,4.89,25.7
STU/CE/2021/04977,Peter Opara,26,Male,Chemical Engineering,68.6,24.6,19.1,4.39,30.6
STU/CS/2022/04978,Aisha Dada,26,Female,Computer Science,47.3,0.9,5.1,1.26,9.5
STU/BA/2019/04979,Titi Olaleye,24,Female,Business Administration,87.1,28,20,4.65,23
STU/M/2022/04980,Rebecca Nwachukwu,18,Female,Mathematics,100,17,16.3,3.47,25.1
STU/ME/2023/04981,Bilkisu Okonkwo,25,Female,Mechanical Engineering,81.4,14.5,17.9,3.8,22.7
STU/N/2024/04982,Onyeka Alayo,29,Male,Nursing,63.4,7.1,14.2,1.82,14.8
STU/P/2019/04983,Theresa Lawal,21,Female,Physics,89.9,18.9,19.6,2.31,4
STU/P/2021/04984,Dele Akintoye,28,Male,Physics,68.1,13.9,7.8,2.44,19.7
STU/A/2019/04985,Sarah Zakariyau,19,Female,Architecture,75,26,16,4.03,19.6
STU/A/2021/04986,Richard Balogun,28,Male,Architecture,57.5,16.7,6.7,2.25,20.1
STU/M/2024/04987,Ogechi Ukwuoma,29,Female,Microbiology,46.4,10.4,8.6,1.94,12.4
STU/CE/2023/04988,Tunde Nwankwo,16,Male,Civil Engineering,59.1,12.6,11.2,2.74,14.6
STU/P/2020/04989,Kenneth Nwachukwu,27,Male,Physics,69.9,30,20,4.27,26.6
STU/M/2021/04990,Tobi Ogunwale,25,Male,Medicine,88.2,11.4,10.2,2.3,16.9
STU/CS/2021/04991,Chinwe Olatunji,24,Female,Computer Science,100,19.1,7.1,2.44,19.3
STU/AS/2023/04992,Raliya Olayemi,28,Female,Agricultural Science,79.7,13.4,9.5,2.27,25
STU/E/2023/04993,Usman Aladesanmi,19,Male,Economics,67.2,15.8,9,2.56,20.8
STU/L/2021/04994,Zainab Fatoye,25,Female,Law,94.2,23.5,20,4.41,22.4
STU/M/2021/04995,Kelechi Ugwu,29,Male,Medicine,100,16.4,14.2,2.85,17
STU/S/2024/04996,Bose Oladoja,19,Female,Statistics,46.3,23,20,3.75,22.9
STU/A/2024/04997,Sunday Chukwu,30,Male,Accounting,50.4,6.9,2.3,1.13,5.8
STU/P/2019/04998,Joke Afor,21,Female,Pharmacy,67.7,17.8,7.2,2.04,11.8
STU/CS/2019/04999,Lola Agu,17,Female,Computer Science,91.1,23.4,18.6,3.4,16.4
STU/M/2023/05000,Tunde Ogundipe,29,Male,Medicine,89.2,30,19.7,4.36,27.8
STU/M/2022/05001,Segun Olanike,29,Male,Mathematics,80.3,16.7,16.4,3.25,19.5
STU/E/2019/05002,Nnenna Olanike,25,Female,Economics,65.6,14.4,14.4,2.52,6.7
STU/A/2021/05003,Oluwabunmi Alayemi,24,Female,Architecture,100,30,14,4.45,25.9
STU/P/2021/05004,Biodun Amadi,25,Male,Pharmacy,97.2,30,20,4.77,28.6
STU/EE/2024/05005,Remi Alayi,28,Female,Electrical Engineering,100,26.3,16.7,4.49,24
STU/M/2023/05006,Rebecca Olayanwo,25,Female,Medicine,77.2,10.2,9.2,2.12,19
STU/EE/2022/05007,Josephine Musa,23,Female,Electrical Engineering,77.1,14.4,6.6,1.63,7.1
STU/CE/2023/05008,Aliyu Olayemi,16,Male,Chemical Engineering,58.4,17.5,2.5,2.28,11.2
STU/M/2021/05009,Agnes Okeke,29,Female,Medicine,55.1,9,7.2,1.6,10.2
STU/N/2020/05010,Richard Olaposi,28,Male,Nursing,95.1,27.9,18.3,4.42,19.9
STU/M/2019/05011,Lola Obi,26,Female,Microbiology,77,20.7,17,3.45,20.8
STU/A/2021/05012,Samuel Nwosu,30,Male,Architecture,65.5,8.5,11.5,2.43,14.9
STU/M/2024/05013,Gift Ugwuanyi,20,Female,Medicine,58.5,24,17.1,3.88,25.2
STU/EE/2019/05014,Uju Anyanwu,29,Female,Electrical Engineering,47.9,7.4,11.3,1.05,1
STU/N/2021/05015,Abimbola Saidu,22,Female,Nursing,67.9,29.5,20,4.6,40.7
STU/CS/2023/05016,Ramatu Oduola,23,Female,Computer Science,73.7,15.6,15.1,2.74,21.9
STU/E/2020/05017,Ngozi Olapade,21,Female,Economics,87.2,23.4,20,4.77,26.5
STU/E/2021/05018,Gbenga Ogunwale,27,Male,Economics,45,12.2,9.2,1.85,9.3
STU/B/2019/05019,Joshua Okafor,28,Male,Biochemistry,25.7,6.8,5.7,1.4,12.8
STU/M/2019/05020,Donald Alayi,17,Male,Medicine,100,17.5,12.6,3.6,22
STU/CE/2020/05021,Hauwa Olayode,27,Female,Chemical Engineering,81.3,22.3,20,4.04,28.1
STU/N/2024/05022,Chinwe Maikudi,24,Female,Nursing,32.5,11,8.5,1.53,12.3
STU/A/2023/05023,Zainab Afolabi,28,Female,Architecture,91.3,27,17,4.04,23.7
STU/P/2023/05024,Uche Fayemi,25,Male,Physics,100,30,19.9,4.29,27.9
STU/CS/2023/05025,Nike Olayanwo,17,Female,Computer Science,70.8,18.3,9.7,3.3,19.9
STU/A/2022/05026,Bose Fatoumbi,17,Female,Accounting,33.2,10.3,4.8,1.62,8.5
STU/M/2023/05027,Catherine Shuaibu,30,Female,Mathematics,100,20.8,13.8,4.38,37.4
STU/MC/2020/05028,Haruna Akintoye,16,Male,Mass Communication,81.3,30,15.9,4.13,20.6
STU/BA/2019/05029,Innocent Akintoye,17,Male,Business Administration,100,21.2,16.9,3.79,21.5
STU/A/2020/05030,Agnes Ogundele,20,Female,Accounting,66.6,15.4,9.4,2.28,13.7
STU/BA/2024/05031,Laraba Ugwuanyi,18,Female,Business Administration,91.8,25.6,14.3,3.29,20.5
STU/P/2019/05032,Onyeka Olanrewaju,29,Male,Physics,20.2,2.1,10.7,1.58,4.4
STU/M/2020/05033,Oluwafemi Yakubu,30,Female,Microbiology,52.2,17.1,0.3,1.72,8.9
STU/AS/2022/05034,Thomas Akintunde,23,Male,Agricultural Science,82.8,25.8,12,4.42,34.2
STU/L/2022/05035,Obi Alawode,23,Male,Law,32.5,12.9,8.8,1.76,7.1
STU/A/2024/05036,Victor Alabi,18,Male,Architecture,65.8,7.7,12.2,2.61,15.9
STU/AS/2019/05037,Garba Olalusi,16,Male,Agricultural Science,100,28.1,18.7,4.32,27.5
STU/L/2019/05038,Ebere Okeke,26,Female,Law,84.2,23.4,13.1,3.63,21
STU/S/2022/05039,Aina Anyanwu,25,Female,Statistics,91.6,25.3,20,4.4,29.9
STU/E/2023/05040,Priscilla Olayanwo,22,Female,Economics,66.1,18.7,10.6,2.96,15.3
STU/M/2024/05041,Oluwafemi Alawode,20,Female,Microbiology,78.7,24,14.7,3.66,28.5
STU/P/2020/05042,Aliyu Olayiwola,22,Male,Physics,59.1,19,16.3,2.32,1.9
STU/ME/2022/05043,Chinwe Alade,27,Female,Mechanical Engineering,57.8,17.6,13,2.86,18.5
STU/MC/2024/05044,Hadiza Agu,26,Female,Mass Communication,73.2,15.4,6.8,2.36,15.1
STU/S/2020/05045,Titi Agu,20,Female,Statistics,47.3,14.5,5.7,1.71,5.3
STU/P/2023/05046,Wura Akintoye,21,Female,Physics,70,21.2,12.4,3.14,19.1
STU/A/2024/05047,Ayo Eze,17,Male,Accounting,64.3,11.3,11.2,2.39,11.9
STU/A/2022/05048,George Alabi,17,Male,Accounting,11.6,7.1,4.3,1.45,8.9
STU/P/2024/05049,Thomas Lawal,29,Male,Physics,86.5,30,17.5,3.87,26.6
STU/P/2019/05050,Uju Olatunji,16,Female,Pharmacy,65.8,16.6,11.7,2.8,16.1
STU/EE/2021/05051,Zainab Shuaibu,28,Female,Electrical Engineering,67.1,23.3,15.9,3.68,12
STU/M/2023/05052,Kenneth Akintunde,19,Male,Mathematics,88,24.5,18.2,4.17,30.4
STU/MC/2019/05053,Usman Okonkwo,27,Male,Mass Communication,90.8,22.5,20,4.45,32.1
STU/M/2021/05054,Chukwudi Olaniran,28,Male,Microbiology,67.9,16.1,15,2.51,12.6
STU/CE/2020/05055,Theresa Olagunju,20,Female,Chemical Engineering,97,29.1,17.9,4.54,30
STU/B/2021/05056,Catherine Dawodu,26,Female,Biochemistry,82.4,19.1,12.6,3.25,17.8
STU/M/2022/05057,Emeka Umeh,19,Male,Mathematics,73.8,13.8,18.3,3.25,17.6
STU/AS/2020/05058,Laraba Olaolu,26,Female,Agricultural Science,59.2,12,0,1.21,11
STU/M/2024/05059,Yetunde Agu,30,Female,Medicine,41.8,18,9.7,1.25,4.4
STU/A/2022/05060,Shehu Olawoye,16,Male,Architecture,95.3,27.5,19.9,4.13,26.3
STU/MC/2022/05061,Richard Olayanwo,26,Male,Mass Communication,53.5,9.2,8.3,1.99,14.7
STU/MC/2023/05062,Hauwa Bashorun,21,Female,Mass Communication,92.8,23.7,20,4.03,21.6
STU/M/2024/05063,Sarah Alayanwa,22,Female,Microbiology,82.2,20.1,17.8,3.19,19.3
STU/CE/2020/05064,Oluwatobi Olayemi,26,Female,Chemical Engineering,87.2,20.7,15.6,3.68,22.6
STU/E/2019/05065,Niyi Ogunsanya,16,Male,Economics,46.3,16.6,7,1.96,7.6
STU/P/2023/05066,Gift Olaposi,24,Female,Pharmacy,96.9,25.5,18.5,4.13,15.5
STU/BA/2019/05067,Andrew Bashorun,18,Male,Business Administration,90.8,26.6,17.9,4.09,18.9
STU/AS/2024/05068,Remi Ogunmola,24,Male,Agricultural Science,43,5.5,6.9,1.43,5.9
STU/EE/2023/05069,Ifeoma Eze,16,Female,Electrical Engineering,58.6,21.6,11.4,3.82,18.7
STU/N/2020/05070,Joy Odum,17,Female,Nursing,80.4,8.3,12.5,1.45,4.9
STU/B/2021/05071,Andrew Damilola,16,Male,Biochemistry,47.5,12.5,11,1.4,10.9
STU/B/2023/05072,Shade Maikudi,16,Female,Biochemistry,58.4,25.5,13.9,3.8,26.2
STU/S/2021/05073,Wura Agu,22,Female,Statistics,100,24.8,19.9,4.58,24.6
STU/A/2020/05074,Joseph Ume,21,Male,Architecture,62.6,7.6,10,1.82,6.5
STU/L/2021/05075,Lola Nwosu,17,Female,Law,81.6,19.1,17.7,3.64,20.8
STU/M/2023/05076,Femi Shuaibu,26,Male,Mathematics,58.3,26.1,20,3.54,29.4
STU/ME/2023/05077,Susan Uzoma,24,Female,Mechanical Engineering,60.1,12.8,15.3,2.4,16.4
STU/L/2020/05078,Idris Ogundipe,23,Male,Law,46.6,20.4,12.1,3.02,12.4
STU/A/2023/05079,Chidi Amadi,20,Male,Architecture,99,20.6,14.7,3.95,28.5
STU/A/2023/05080,Yemi Adebisi,24,Female,Accounting,78.9,22.2,18.6,3.53,32.4
STU/A/2022/05081,Nkechi Olawoye,18,Female,Architecture,42.9,18.1,9.5,1.86,2.2
STU/CE/2023/05082,Leah Fayemi,29,Female,Civil Engineering,29.6,2.6,0.4,1.03,6.6
STU/CE/2019/05083,Laraba Unachukwu,17,Female,Chemical Engineering,49.2,10,5.7,1.44,5.1
STU/P/2022/05084,Innocent Alao,16,Male,Physics,47.7,17.4,9.1,2.5,13
STU/M/2019/05085,Isa Afolabi,29,Male,Medicine,87.2,27.1,14.1,4.9,29.7
STU/AS/2024/05086,Peter Olayode,19,Male,Agricultural Science,100,26.4,20,4.37,31.5
STU/S/2022/05087,Abiodun Umeora,20,Female,Statistics,55.4,29,18.9,4.56,22
STU/BA/2019/05088,Lanre Biobaku,26,Male,Business Administration,65.3,30,17.7,4.58,27.8
STU/MC/2024/05089,Tola Dawodu,28,Female,Mass Communication,100,28.3,17.2,4.61,23.5
STU/ME/2021/05090,Rose Alayande,23,Female,Mechanical Engineering,47.4,10.8,1.4,1.58,7.3
STU/M/2023/05091,Adanna Odum,20,Female,Microbiology,45.2,10.2,12.5,1.43,11.8
STU/M/2022/05092,Samuel Alawode,19,Male,Microbiology,56,20.2,10.7,2.54,13.7
STU/M/2023/05093,Dele Olajide,28,Male,Microbiology,91.6,21.9,8.6,3.45,26.9
STU/EE/2021/05094,Monday Ume,16,Male,Electrical Engineering,100,27,19.5,4.94,31.3
STU/E/2019/05095,Segun Adeyemi,20,Male,Economics,100,19.7,17,4.36,23.5
STU/CS/2023/05096,Sadiq Alade,30,Male,Computer Science,96.8,18.5,20,4.97,24.7
STU/CE/2022/05097,Binta Akindele,26,Female,Chemical Engineering,75.3,8.8,3.2,1.61,4.2
STU/MC/2019/05098,Abiodun Opara,29,Female,Mass Communication,92.3,21,13.8,4.75,30.2
STU/EE/2022/05099,Bose Chukwu,21,Female,Electrical Engineering,69.4,24,18.6,3.75,24.5
STU/B/2024/05100,Biodun Afor,21,Male,Biochemistry,60.2,13.6,13.4,2.96,11.5
STU/EE/2019/05101,Falmata Olaleye,23,Female,Electrical Engineering,100,21,18.5,4.79,23.1
STU/N/2021/05102,Abdullahi Okoro,27,Male,Nursing,64.3,23.8,18,4.29,28.5
STU/AS/2023/05103,Uju Oladipo,27,Female,Agricultural Science,45.5,22.3,19.2,3.84,32.4
STU/A/2020/05104,Francis Zakariyau,17,Male,Accounting,63.8,23,18.5,3.81,20.6
STU/A/2020/05105,Sunday Fatoki,29,Male,Architecture,51.5,20.4,12.7,2.16,14.6
STU/CE/2024/05106,Chibueze Olawal,24,Male,Civil Engineering,74.2,14.4,10.9,1.85,17.9
STU/S/2019/05107,Ogechukwu Ihejirika,20,Female,Statistics,10,7.9,7.3,1.34,1
STU/B/2019/05108,Hadiza Oladipo,30,Female,Biochemistry,65.6,13.9,10.3,2.36,11.9
STU/L/2020/05109,Joseph Fatoumbi,21,Male,Law,84.7,14.9,11.7,2.2,10.3
STU/CS/2023/05110,Wole Ugwu,28,Male,Computer Science,91.4,25.7,13.9,4.53,27.4
STU/N/2019/05111,Sunday Olanrewaju,25,Male,Nursing,70.1,26.2,12,2.97,17.7
STU/S/2022/05112,Vincent Uzoma,26,Male,Statistics,60.6,26.2,19.1,4.24,28.2
STU/M/2023/05113,Adanna Akinwumi,19,Female,Medicine,85,22.5,19,4.27,26.1
STU/A/2021/05114,Chinwe Odunbaku,30,Female,Architecture,64.9,20.3,18.2,2.53,15.6
STU/EE/2022/05115,Peace Ogunsola,25,Female,Electrical Engineering,90.5,28.8,16.8,4.61,28.4
STU/MC/2024/05116,Ifeanyi Olapade,29,Male,Mass Communication,43.6,10.1,1.5,1.31,10
STU/M/2019/05117,Abiodun Shehu,26,Female,Mathematics,100,28.9,13.9,4.41,23.7
STU/L/2023/05118,Emmanuel Adesanya,16,Male,Law,51.7,10.3,4.6,1.21,1.3
STU/B/2023/05119,Nuhu Kadiri,22,Male,Biochemistry,69.4,18.6,14.5,3.84,20.9
STU/CE/2020/05120,Goodluck Alabi,18,Male,Civil Engineering,79.7,19,19.3,3.84,23.3
STU/M/2019/05121,Aina Oladele,18,Female,Microbiology,92.7,28.8,20,3.97,17.2
STU/BA/2023/05122,Tijani Akindele,18,Male,Business Administration,88.1,22.6,13.4,3.42,13.1
STU/A/2024/05123,Luke Ogunmola,21,Male,Accounting,97.7,28.3,19,4.38,22.4
STU/CE/2020/05124,Favour Oladiran,19,Female,Civil Engineering,73.6,20.6,19.7,4.67,29
STU/P/2023/05125,Abimbola Amadi,27,Female,Pharmacy,57.2,10.4,7.5,2.19,17.5
STU/S/2023/05126,Nnenna Unachukwu,26,Female,Statistics,61.8,15.9,9.1,2.29,1.8
STU/ME/2019/05127,Thomas Issa,28,Male,Mechanical Engineering,73.8,19.9,10.2,2.63,12.7
STU/A/2022/05128,Oluwatosin Alamu,19,Female,Architecture,62.7,19.5,14.6,3.12,20.6
STU/CE/2022/05129,Donald Alayo,25,Male,Chemical Engineering,49.4,12.5,1.7,1.45,9.1
STU/P/2024/05130,Yemi Ugwu,20,Male,Pharmacy,81.2,30,17.2,4.76,30.5
STU/MC/2022/05131,Ikenna Akindele,26,Male,Mass Communication,30.6,8.5,8.8,1.12,1
STU/L/2024/05132,Kelechi Obi,29,Male,Law,74.6,22.1,12.1,3.15,13.8
STU/S/2023/05133,Josephine Alao,30,Female,Statistics,100,22.9,15.3,4.27,18
STU/S/2022/05134,Remi Akinwumi,19,Female,Statistics,83,22.4,15,3.93,28.1
STU/L/2019/05135,Ogechukwu Idris,21,Female,Law,100,28.3,20,4.96,22.4
STU/CE/2024/05136,Thomas Yusuf,17,Male,Civil Engineering,85.8,20,14.4,3.11,31.1
STU/M/2021/05137,Chidinma Ogunleye,20,Female,Medicine,59.7,14,10.8,2.43,16.1
STU/CE/2019/05138,Deborah Amadi,19,Female,Civil Engineering,100,19.8,14.3,3.55,17.3
STU/N/2019/05139,Tunde Ogunwale,16,Male,Nursing,76.4,16.2,14.6,3.66,19.6
STU/S/2023/05140,Nnenna Alao,30,Female,Statistics,72.3,19.1,12.7,2.33,15.3
STU/A/2022/05141,Chidinma Nwachukwu,24,Female,Accounting,45.6,7.5,5.7,1.54,7.6
STU/A/2022/05142,Tijani Akinwale,24,Male,Accounting,53.9,10.7,8.5,2.21,16.4
